5.38538,5.24681,5.10819,4.96957,5.23162,6.52517,6.43786,6.55882,7.42271,7.40318,8.11108,8.34192,8.76856,9.17503,9.27619,9.42625,
5.3338,5.19733,5.0608,4.92429,4.98812,6.20259,6.40204,6.32779,7.16444,7.19168,7.88222,8.15063,8.57097,8.97226,9.12653,9.22445,
5.35099,5.21382,5.0766,4.93938,5.06929,6.31012,6.41398,6.4048,7.25053,7.26218,7.9585,8.21439,8.63683,9.03985,9.17642,9.29171,
5.35959,5.22207,5.08449,4.94693,5.10987,6.36388,6.41995,6.44331,7.29358,7.29743,7.99665,8.24627,8.66976,9.07365,9.20136,9.32535,
5.36475,5.22702,5.08923,4.95146,5.13422,6.39614,6.42353,6.46641,7.3194,7.31858,8.01954,8.2654,8.68952,9.09392,9.21633,9.34553,
5.36819,5.23031,5.09239,4.95448,5.15045,6.41764,6.42592,6.48181,7.33662,7.33268,8.03479,8.27815,8.70269,9.10744,9.2263,9.35898,
5.37064,5.23267,5.09465,4.95663,5.16205,6.433,6.42763,6.49281,7.34892,7.34275,8.04569,8.28726,8.7121,9.1171,9.23343,9.36859,
5.37249,5.23444,5.09634,4.95825,5.17075,6.44452,6.42891,6.50106,7.35815,7.3503,8.05387,8.2941,8.71916,9.12434,9.23877,9.3758,
5.37392,5.23581,5.09766,4.95951,5.17751,6.45348,6.4299,6.50748,7.36532,7.35618,8.06022,8.29941,8.72465,9.12997,9.24293,9.3814,
5.37507,5.23691,5.09871,4.96051,5.18292,6.46065,6.4307,6.51261,7.37106,7.36088,8.06531,8.30366,8.72904,9.13448,9.24626,9.38589,
