9.47874,9.47878,9.4788,9.4788,9.47881,9.4788,9.47879,9.47882,9.4788,9.47879,9.47883,9.47877,9.47876,9.47877,9.47876,9.47878,
9.47874,9.47878,9.4788,9.4788,9.47881,9.4788,9.47879,9.47882,9.4788,9.47879,9.47883,9.47877,9.47876,9.47877,9.47876,9.47878,
9.47874,9.47878,9.4788,9.4788,9.47881,9.4788,9.47879,9.47882,9.4788,9.47879,9.47883,9.47877,9.47876,9.47877,9.47876,9.47878,
9.47874,9.47878,9.4788,9.4788,9.47881,9.4788,9.47879,9.47882,9.4788,9.47879,9.47883,9.47877,9.47876,9.47877,9.47876,9.47878,
9.47874,9.47878,9.4788,9.4788,9.47881,9.4788,9.47879,9.47882,9.4788,9.47879,9.47883,9.47877,9.47876,9.47877,9.47876,9.47878,
9.47874,9.47878,9.4788,9.4788,9.47881,9.4788,9.47879,9.47882,9.4788,9.47879,9.47883,9.47877,9.47876,9.47877,9.47876,9.47878,
9.47874,9.47878,9.4788,9.4788,9.47881,9.4788,9.47879,9.47882,9.4788,9.47879,9.47883,9.47877,9.47876,9.47877,9.47876,9.47878,
9.47874,9.47878,9.4788,9.4788,9.47881,9.4788,9.47879,9.47882,9.4788,9.47879,9.47883,9.47877,9.47876,9.47877,9.47876,9.47878,
9.47874,9.47878,9.4788,9.4788,9.47881,9.4788,9.47879,9.47882,9.4788,9.47879,9.47883,9.47877,9.47876,9.47877,9.47876,9.47878,
9.46381,9.46385,9.46387,9.46388,9.46388,9.46387,9.46386,9.4639,9.46387,9.46386,9.4639,9.46384,9.46383,9.46384,9.46383,9.46385,
